Haciendo prueba con: 
Tamano del arreglo: 10
 #ejec        is_t        ss_t        bs_t        ms_t        qs_t   is_stddev   ss_stddev   bs_stddev   ms_stddev   qs_stddev
     1	 4.31000e-07 5.21000e-07 3.11000e-07 9.22000e-07 5.91000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     2	 2.91000e-07 4.81000e-07 2.71000e-07 6.41000e-07 5.51000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     3	 2.70000e-07 4.41000e-07 1.90000e-07 6.32000e-07 4.91000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     4	 2.51000e-07 4.51000e-07 2.20000e-07 5.51000e-07 4.91000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     5	 2.70000e-07 4.70000e-07 2.30000e-07 6.01000e-07 6.01000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     6	 2.10000e-07 4.51000e-07 2.40000e-07 6.01000e-07 5.51000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     7	 2.40000e-07 5.12000e-07 2.30000e-07 5.92000e-07 4.31000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     8	 2.41000e-07 4.61000e-07 2.30000e-07 5.91000e-07 5.41000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     9	 3.31000e-07 4.51000e-07 2.00000e-07 7.51000e-07 5.20000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    10	 3.40000e-07 4.51000e-07 2.30000e-07 6.82000e-07 5.81000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    11	 2.81000e-07 5.21000e-07 2.20000e-07 8.02000e-07 5.31000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    12	 2.81000e-07 6.01000e-07 2.40000e-07 6.01000e-07 3.65580e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    13	 2.70000e-07 4.81000e-07 2.31000e-07 5.71000e-07 5.21000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    14	 3.11000e-07 4.20000e-07 2.30000e-07 6.82000e-07 5.81000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    15	 2.91000e-07 4.51000e-07 2.60000e-07 7.31000e-07 4.41000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    16	 2.40000e-07 5.01000e-07 2.91000e-07 6.71000e-07 6.41000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    17	 3.31000e-07 4.61000e-07 3.21000e-07 6.81000e-07 5.31000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    18	 3.00000e-07 4.91000e-07 3.21000e-07 6.71000e-07 5.21000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    19	 3.40000e-07 4.91000e-07 2.50000e-07 6.41000e-07 6.11000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    20	 2.80000e-07 5.61000e-07 3.01000e-07 6.41000e-07 5.41000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    21	 3.11000e-07 5.11000e-07 2.41000e-07 5.91000e-07 5.52000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    22	 3.90000e-07 5.50000e-07 3.00000e-07 7.21000e-07 5.61000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    23	 2.00000e-07 4.71000e-07 2.70000e-07 6.01000e-07 5.61000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    24	 2.81000e-07 5.01000e-07 3.21000e-07 6.61000e-07 5.52000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    25	 2.80000e-07 5.41000e-07 2.60000e-07 8.22000e-07 5.51000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    26	 2.91000e-07 4.61000e-07 2.71000e-07 7.12000e-07 5.81000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    27	 2.61000e-07 4.61000e-07 2.41000e-07 6.21000e-07 4.92000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    28	 2.61000e-07 4.71000e-07 2.41000e-07 6.51000e-07 5.61000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    29	 2.91000e-07 4.21000e-07 2.30000e-07 6.31000e-07 5.41000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    30	 2.90000e-07 4.61000e-07 2.40000e-07 6.62000e-07 5.91000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
*** TIEMPO PROMEDIO ***
Insertion sort:	2.88533e-07
Selection sort:	4.83933e-07
Bubble sort:	2.54400e-07
Merge sort:	6.64300e-07
Quicksort:	1.74563e-06
*** DESVIACION ESTANDAR ***
Insertion sort:	4.68727e-08
Selection sort:	4.11120e-08
Bubble sort:	3.54642e-08
Merge sort:	7.91796e-08
Quick sort:	6.46465e-06
