Haciendo prueba con: 
Tamano del arreglo: 85
 #ejec        is_t        ss_t        bs_t        ms_t        qs_t   is_stddev   ss_stddev   bs_stddev   ms_stddev   qs_stddev
     1	 7.01300e-06 1.33750e-05 1.26030e-05 7.54400e-06 2.25420e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     2	 6.85300e-06 1.33760e-05 1.27940e-05 6.61200e-06 2.10590e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     3	 6.66200e-06 1.33240e-05 1.29750e-05 6.81300e-06 2.28220e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     4	 5.81100e-06 1.26530e-05 1.28840e-05 6.52200e-06 2.22520e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     5	 6.42200e-06 1.25430e-05 1.29940e-05 6.53200e-06 2.35350e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     6	 5.73100e-06 1.28440e-05 1.29040e-05 6.48200e-06 2.31730e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     7	 6.98200e-06 1.26640e-05 1.28840e-05 6.41200e-06 2.30030e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     8	 6.67300e-06 1.33850e-05 1.28040e-05 6.38200e-06 2.31330e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     9	 6.07100e-06 1.27830e-05 1.29140e-05 6.48200e-06 2.39650e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    10	 7.08400e-06 1.23940e-05 1.28640e-05 6.43200e-06 2.28220e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    11	 6.06100e-06 1.25230e-05 1.28440e-05 6.40200e-06 2.24520e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    12	 7.49400e-06 1.25630e-05 1.28740e-05 6.42200e-06 2.30830e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    13	 6.33200e-06 1.24830e-05 1.25740e-05 6.33200e-06 2.29930e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    14	 6.61200e-06 1.25030e-05 1.29340e-05 6.37200e-06 2.33040e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    15	 5.84100e-06 1.24030e-05 1.29040e-05 6.40200e-06 2.23220e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    16	 5.94100e-06 1.27240e-05 1.28840e-05 6.39100e-06 2.30530e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    17	 6.75200e-06 1.23930e-05 1.29140e-05 6.44100e-06 2.28330e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    18	 7.37400e-06 1.26130e-05 1.28840e-05 6.76200e-06 2.22510e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    19	 6.86300e-06 1.26940e-05 1.28530e-05 7.23400e-06 2.17710e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    20	 6.23200e-06 1.27440e-05 1.28940e-05 6.43200e-06 2.32940e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    21	 7.11300e-06 1.25730e-05 1.28850e-05 6.28200e-06 2.28820e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    22	 6.19200e-06 1.25730e-05 1.27740e-05 6.58200e-06 2.27420e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    23	 6.76200e-06 1.25030e-05 1.28540e-05 6.75200e-06 2.33940e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    24	 5.65100e-06 1.23630e-05 1.28440e-05 6.46200e-06 2.36440e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    25	 7.97500e-06 1.28040e-05 1.28340e-05 6.34100e-06 2.26520e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    26	 6.24200e-06 1.23730e-05 1.29040e-05 6.56200e-06 2.29230e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    27	 6.43200e-06 1.27540e-05 1.28440e-05 6.36200e-06 2.09990e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    28	 5.49100e-06 1.24440e-05 1.27840e-05 6.42200e-06 2.34540e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    29	 5.77100e-06 1.23630e-05 1.26330e-05 6.48200e-06 3.47550e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    30	 6.52200e-06 1.27640e-05 1.13610e-05 6.02200e-06 2.25420e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
*** TIEMPO PROMEDIO ***
Insertion sort:	6.49850e-06
Selection sort:	1.26833e-05
Bubble sort:	1.27965e-05
Merge sort:	6.52240e-06
Quicksort:	2.31883e-05
*** DESVIACION ESTANDAR ***
Insertion sort:	5.86789e-07
Selection sort:	3.01623e-07
Bubble sort:	2.82862e-07
Merge sort:	2.77692e-07
Quick sort:	2.24519e-06
