Haciendo prueba con: 
Tamano del arreglo: 30
 #ejec        is_t        ss_t        bs_t        ms_t        qs_t   is_stddev   ss_stddev   bs_stddev   ms_stddev   qs_stddev
     1	 1.12200e-06 2.32500e-06 1.84400e-06 5.99100e-06 3.40600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     2	 1.17200e-06 2.19400e-06 1.72400e-06 2.44500e-06 3.36600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     3	 1.10200e-06 2.18400e-06 1.71300e-06 2.20400e-06 3.35600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     4	 1.19200e-06 2.24500e-06 1.63300e-06 2.15400e-06 3.27600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     5	 1.07200e-06 2.11400e-06 1.61300e-06 2.27400e-06 3.32600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     6	 1.16300e-06 2.34400e-06 1.61300e-06 2.08400e-06 3.40700e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     7	 1.07100e-06 2.32400e-06 1.61400e-06 1.98400e-06 3.11600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     8	 1.24200e-06 2.24500e-06 1.65300e-06 1.98400e-06 3.30600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     9	 1.33300e-06 2.44500e-06 1.60300e-06 2.03400e-06 3.33600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    10	 1.05200e-06 2.27400e-06 1.55400e-06 2.26400e-06 3.26600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    11	 1.09200e-06 2.44500e-06 2.43500e-06 2.05400e-06 3.25500e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    12	 1.25200e-06 2.31500e-06 1.72300e-06 1.98300e-06 3.02500e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    13	 1.19200e-06 2.17400e-06 1.63400e-06 2.03400e-06 3.21600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    14	 1.11200e-06 2.30400e-06 1.58300e-06 1.98400e-06 3.18600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    15	 1.17200e-06 2.42500e-06 1.59200e-06 1.95300e-06 3.45600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    16	 1.15200e-06 2.16400e-06 1.59300e-06 1.95400e-06 3.18600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    17	 1.26200e-06 2.15400e-06 1.64300e-06 1.99400e-06 3.06600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    18	 1.21300e-06 2.30400e-06 1.66400e-06 2.01400e-06 3.27600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    19	 1.09200e-06 2.27400e-06 1.61300e-06 2.09400e-06 3.12500e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    20	 1.15200e-06 2.17400e-06 1.56300e-06 2.08400e-06 3.03600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    21	 1.32200e-06 2.30400e-06 1.59200e-06 1.96300e-06 3.29600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    22	 1.10200e-06 2.08300e-06 1.64300e-06 1.99400e-06 3.06600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    23	 1.04200e-06 2.20400e-06 1.59300e-06 2.01400e-06 3.34600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    24	 1.30200e-06 2.21500e-06 1.59300e-06 2.00400e-06 3.49600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    25	 9.72000e-07 2.14400e-06 1.63300e-06 2.02400e-06 3.19600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    26	 1.03100e-06 2.16400e-06 1.62300e-06 2.06400e-06 3.22600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    27	 1.06200e-06 2.36500e-06 1.65300e-06 1.99300e-06 3.10600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    28	 1.18200e-06 2.37400e-06 1.59400e-06 2.00300e-06 3.21600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    29	 1.13300e-06 2.29400e-06 1.60300e-06 2.03400e-06 3.37600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    30	 1.28200e-06 2.09400e-06 1.62300e-06 2.05400e-06 3.33600e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
*** TIEMPO PROMEDIO ***
Insertion sort:	1.15473e-06
Selection sort:	2.25560e-06
Bubble sort:	1.65857e-06
Merge sort:	2.19043e-06
Quicksort:	3.25493e-06
*** DESVIACION ESTANDAR ***
Insertion sort:	9.03773e-08
Selection sort:	9.97886e-08
Bubble sort:	1.54892e-07
Merge sort:	7.13967e-07
Quick sort:	1.23948e-07
