Haciendo prueba con: 
Tamano del arreglo: 100
 #ejec        is_t        ss_t        bs_t        ms_t        qs_t   is_stddev   ss_stddev   bs_stddev   ms_stddev   qs_stddev
     1	 8.54700e-06 1.80630e-05 1.73630e-05 8.71600e-06 3.26400e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     2	 8.87700e-06 1.74520e-05 1.62800e-05 8.89700e-06 3.43750e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     3	 8.44600e-06 1.74320e-05 1.67710e-05 7.80500e-06 3.22600e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     4	 8.69600e-06 1.64100e-05 1.61400e-05 7.56400e-06 3.15690e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     5	 8.88600e-06 1.67210e-05 1.68620e-05 7.63400e-06 2.93250e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     6	 8.75600e-06 1.78230e-05 1.73720e-05 7.68400e-06 3.18590e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     7	 8.61600e-06 1.71220e-05 1.66310e-05 7.58400e-06 2.79930e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     8	 9.79900e-06 1.74620e-05 1.67710e-05 8.38600e-06 3.39130e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     9	 9.38700e-06 1.74130e-05 1.77240e-05 7.08300e-06 3.14890e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    10	 9.21700e-06 1.72220e-05 1.73020e-05 7.62400e-06 3.32520e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    11	 8.17600e-06 1.70620e-05 1.71520e-05 7.59500e-06 3.04070e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    12	 8.92700e-06 1.75830e-05 1.72620e-05 7.39400e-06 3.19600e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    13	 8.84600e-06 1.74620e-05 1.72620e-05 7.43400e-06 3.02660e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    14	 8.86700e-06 3.30420e-05 1.76530e-05 7.84400e-06 3.13680e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    15	 8.86600e-06 1.70920e-05 1.72120e-05 7.62400e-06 3.30510e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    16	 8.92700e-06 1.70210e-05 1.72020e-05 7.58400e-06 3.34320e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    17	 8.91600e-06 1.73420e-05 1.69720e-05 7.12300e-06 3.18000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    18	 7.61400e-06 1.67710e-05 1.72210e-05 6.84300e-06 3.04760e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    19	 9.28700e-06 1.71220e-05 1.75020e-05 7.35400e-06 3.21000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    20	 9.24700e-06 1.74930e-05 1.72830e-05 7.64400e-06 3.20900e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    21	 8.90600e-06 1.72820e-05 1.75420e-05 7.76500e-06 3.11890e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    22	 8.46600e-06 1.74920e-05 1.73720e-05 7.54400e-06 3.22100e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    23	 9.20700e-06 1.70420e-05 1.74430e-05 7.59500e-06 3.25410e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    24	 8.96700e-06 1.74230e-05 1.70920e-05 7.91500e-06 3.15790e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    25	 9.68800e-06 1.78330e-05 1.74020e-05 7.16300e-06 3.09680e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    26	 8.95700e-06 1.62810e-05 1.78530e-05 7.76400e-06 2.96360e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    27	 9.02700e-06 1.70820e-05 1.72120e-05 7.40400e-06 2.85130e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    28	 9.37700e-06 1.71820e-05 1.71720e-05 7.75500e-06 4.75780e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    29	 8.90700e-06 1.72720e-05 1.67710e-05 7.69400e-06 3.19490e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    30	 9.48800e-06 1.71210e-05 1.70420e-05 7.61400e-06 3.11280e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
*** TIEMPO PROMEDIO ***
Insertion sort:	8.92967e-06
Selection sort:	1.77707e-05
Bubble sort:	1.71613e-05
Merge sort:	7.65430e-06
Quicksort:	3.20972e-05
*** DESVIACION ESTANDAR ***
Insertion sort:	4.30105e-07
Selection sort:	2.86028e-06
Bubble sort:	3.80021e-07
Merge sort:	4.15894e-07
Quick sort:	3.21270e-06
