Haciendo prueba con: 
Tamano del arreglo: 80
 #ejec        is_t        ss_t        bs_t        ms_t        qs_t   is_stddev   ss_stddev   bs_stddev   ms_stddev   qs_stddev
     1	 5.96100e-06 1.22020e-05 1.07600e-05 7.03300e-06 2.05680e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     2	 5.55000e-06 1.17210e-05 1.02890e-05 6.10100e-06 2.09690e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     3	 6.15100e-06 1.18920e-05 1.07490e-05 5.91100e-06 2.06580e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     4	 5.70100e-06 1.15710e-05 1.11600e-05 5.88100e-06 2.05980e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     5	 5.87100e-06 1.16310e-05 1.11910e-05 5.97100e-06 1.95770e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     6	 5.14000e-06 1.14820e-05 1.05100e-05 5.86100e-06 2.01270e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     7	 6.12100e-06 1.14020e-05 1.10610e-05 5.83100e-06 2.05180e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     8	 5.11000e-06 1.12520e-05 1.05900e-05 6.14200e-06 2.01180e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     9	 5.94100e-06 1.14210e-05 1.07300e-05 5.87100e-06 1.95270e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    10	 5.39000e-06 1.03690e-05 1.08600e-05 5.91100e-06 2.03980e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    11	 5.82100e-06 1.15120e-05 1.10710e-05 5.80200e-06 2.05280e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    12	 6.55200e-06 1.17220e-05 1.10210e-05 5.80100e-06 2.10190e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    13	 6.33200e-06 1.15810e-05 1.09100e-05 5.82000e-06 2.03580e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    14	 5.37900e-06 1.14310e-05 1.05200e-05 5.94100e-06 2.00870e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    15	 5.85100e-06 1.15110e-05 1.08610e-05 6.23100e-06 2.08690e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    16	 5.68000e-06 1.17520e-05 1.06890e-05 5.97100e-06 1.97160e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    17	 5.62000e-06 1.16120e-05 1.06900e-05 6.10100e-06 2.01470e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    18	 5.43000e-06 1.13810e-05 1.07200e-05 5.96100e-06 2.00280e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    19	 6.53200e-06 1.11810e-05 1.06700e-05 6.15200e-06 1.85750e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    20	 6.20200e-06 1.11510e-05 1.07300e-05 5.92100e-06 1.96870e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    21	 5.47000e-06 1.12610e-05 1.06200e-05 5.92200e-06 2.03380e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    22	 6.39200e-06 1.13410e-05 1.07200e-05 6.05100e-06 2.03280e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    23	 4.94900e-06 1.12610e-05 1.07100e-05 6.13200e-06 2.05390e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    24	 5.97100e-06 1.11700e-05 1.06300e-05 5.98100e-06 2.00480e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    25	 6.61200e-06 1.13010e-05 1.06400e-05 5.98100e-06 1.95860e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    26	 5.63100e-06 1.12910e-05 1.07100e-05 6.00100e-06 1.91160e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    27	 6.25200e-06 1.11100e-05 1.05800e-05 5.92100e-06 2.01780e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    28	 5.12000e-06 1.17120e-05 1.07700e-05 6.08100e-06 2.08390e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    29	 5.33000e-06 1.14820e-05 1.06890e-05 6.09200e-06 2.01580e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    30	 5.45000e-06 1.11210e-05 1.06500e-05 6.15200e-06 1.94260e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
*** TIEMPO PROMEDIO ***
Insertion sort:	5.78373e-06
Selection sort:	1.14276e-05
Bubble sort:	1.07500e-05
Merge sort:	6.01760e-06
Quicksort:	2.01543e-05
*** DESVIACION ESTANDAR ***
Insertion sort:	4.56143e-07
Selection sort:	3.14341e-07
Bubble sort:	1.94976e-07
Merge sort:	2.20959e-07
Quick sort:	5.53621e-07
