Haciendo prueba con: 
Tamano del arreglo: 5
 #ejec        is_t        ss_t        bs_t        ms_t        qs_t   is_stddev   ss_stddev   bs_stddev   ms_stddev   qs_stddev
     1	 3.81000e-07 3.21000e-07 2.10000e-07 5.31000e-07 2.91000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     2	 1.40000e-07 2.21000e-07 1.60000e-07 3.70000e-07 3.10000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     3	 1.30000e-07 1.90000e-07 1.00000e-07 4.40000e-07 2.10000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     4	 1.01000e-07 2.10000e-07 9.00000e-08 3.51000e-07 2.50000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     5	 1.20000e-07 1.81000e-07 9.00000e-08 3.71000e-07 1.70000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     6	 1.20000e-07 1.80000e-07 9.10000e-08 3.41000e-07 1.80000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     7	 1.20000e-07 2.11000e-07 9.00000e-08 3.01000e-07 1.80000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     8	 1.41000e-07 1.90000e-07 1.00000e-07 3.90000e-07 2.40000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
     9	 1.00000e-07 1.60000e-07 9.10000e-08 3.11000e-07 2.10000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    10	 1.01000e-07 1.70000e-07 1.00000e-07 4.11000e-07 1.80000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    11	 1.60000e-07 1.60000e-07 9.10000e-08 3.20000e-07 1.60000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    12	 1.40000e-07 1.80000e-07 9.00000e-08 3.00000e-07 1.70000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    13	 1.20000e-07 1.80000e-07 9.10000e-08 3.20000e-07 1.81000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    14	 1.00000e-07 2.00000e-07 8.00000e-08 3.31000e-07 1.70000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    15	 9.00000e-08 1.20000e-07 9.00000e-08 2.91000e-07 2.11000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    16	 1.00000e-07 1.60000e-07 9.10000e-08 3.10000e-07 1.90000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    17	 9.00000e-08 1.61000e-07 9.00000e-08 3.01000e-07 2.00000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    18	 1.20000e-07 1.81000e-07 9.00000e-08 3.31000e-07 1.80000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    19	 8.00000e-08 1.70000e-07 9.00000e-08 2.91000e-07 2.10000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    20	 1.40000e-07 1.71000e-07 8.00000e-08 2.91000e-07 1.90000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    21	 1.11000e-07 1.90000e-07 1.50000e-07 3.01000e-07 1.90000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    22	 1.20000e-07 1.80000e-07 1.20000e-07 2.91000e-07 1.71000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    23	 1.21000e-07 1.50000e-07 1.01000e-07 3.10000e-07 2.10000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    24	 8.00000e-08 1.40000e-07 1.00000e-07 2.70000e-07 1.50000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    25	 1.51000e-07 1.40000e-07 1.00000e-07 3.00000e-07 1.70000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    26	 1.10000e-07 1.40000e-07 1.00000e-07 3.01000e-07 1.70000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    27	 1.50000e-07 1.61000e-07 7.00000e-08 3.00000e-07 1.70000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    28	 1.01000e-07 1.40000e-07 9.10000e-08 3.20000e-07 2.00000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    29	 1.40000e-07 1.30000e-07 8.10000e-08 3.21000e-07 1.60000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
    30	 1.50000e-07 1.80000e-07 1.21000e-07 3.10000e-07 2.31000e-07 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
*** TIEMPO PROMEDIO ***
Insertion sort:	1.27600e-07
Selection sort:	1.75600e-07
Bubble 	sort:1.01300e-07
Merge sort:	3.30900e-07
Quicksort:	1.96833e-07
*** DESVIACION ESTANDAR ***
Insertion sort:	5.17543e-08
Selection sort:	3.61235e-08
Bubble sort:	2.72875e-08
Merge sort:	5.29694e-08
Quick sort:	3.64528e-08
